season,round,circuitId,race_date,driver,finish_pos,fastest_lap,Q1,Q2,Q3,avg_temp,precip_mm,length_km,corners,laps,team,made_Q2,made_Q3,grid_position,leak_proof_weighted_mean,leak_proof_weighted_podium_rate,leak_proof_current_mean,leak_proof_current_podium_rate,leak_proof_current_wins_rate,leak_proof_recent_form,leak_proof_consistency,leak_proof_peak_performance,leak_proof_career_mean,leak_proof_career_podium,leak_proof_last3_fin,leak_proof_points_rate,leak_proof_team_mean,leak_proof_team_podium_rate,leak_proof_circuit_mean_norm,leak_proof_circuit_podium_norm
2024,1,bahrain,2024-03-02,albon,15,95.723,90.39699999999999,90.221,,17.05,0.0,5.412,15.0,57.0,williams,1,0,12.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,1,bahrain,2024-03-02,alonso,9,94.199,90.179,89.801,89.542,17.05,0.0,5.412,15.0,57.0,aston_martin,1,1,6.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,1,bahrain,2024-03-02,bottas,19,96.202,90.756,,,17.05,0.0,5.412,15.0,57.0,unknown,0,0,16.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,1,bahrain,2024-03-02,gasly,18,94.805,90.94800000000001,,,17.05,0.0,5.412,15.0,57.0,alpine,0,0,20.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,1,bahrain,2024-03-02,hamilton,7,94.722,90.451,89.718,89.71000000000001,17.05,0.0,5.412,15.0,57.0,ferrari,1,1,9.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,1,bahrain,2024-03-02,hulkenberg,16,94.834,90.566,89.851,90.502,17.05,0.0,5.412,15.0,57.0,kick_sauber,1,1,14.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,1,bahrain,2024-03-02,kevin_magnussen,12,95.57,90.646,90.529,,17.05,0.0,5.412,15.0,57.0,unknown,1,0,15.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,1,bahrain,2024-03-02,leclerc,4,94.09,90.243,89.16499999999999,89.407,17.05,0.0,5.412,15.0,57.0,ferrari,1,1,2.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,1,bahrain,2024-03-02,max_verstappen,1,92.608,90.031,89.374,89.179,17.05,0.0,5.412,15.0,57.0,red_bull,1,1,1.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,1,bahrain,2024-03-02,norris,6,94.476,90.143,89.941,89.614,17.05,0.0,5.412,15.0,57.0,mclaren,1,1,7.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,1,bahrain,2024-03-02,ocon,17,96.226,90.793,,,17.05,0.0,5.412,15.0,57.0,haas,0,0,19.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,1,bahrain,2024-03-02,perez,2,94.364,90.221,89.932,89.537,17.05,0.0,5.412,15.0,57.0,unknown,1,1,5.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,1,bahrain,2024-03-02,piastri,8,94.983,90.531,90.122,89.68299999999999,17.05,0.0,5.412,15.0,57.0,mclaren,1,1,8.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,1,bahrain,2024-03-02,ricciardo,13,95.163,90.562,90.27799999999999,,17.05,0.0,5.412,15.0,57.0,unknown,1,0,13.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,1,bahrain,2024-03-02,russell,5,95.065,90.35,89.922,89.485,17.05,0.0,5.412,15.0,57.0,mercedes,1,1,3.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,1,bahrain,2024-03-02,sainz,3,94.507,89.90899999999999,89.57300000000001,89.507,17.05,0.0,5.412,15.0,57.0,williams,1,1,4.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,1,bahrain,2024-03-02,sargeant,20,94.735,90.77,,,17.05,0.0,5.412,15.0,57.0,unknown,0,0,18.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,1,bahrain,2024-03-02,stroll,10,95.632,89.965,90.2,,17.05,0.0,5.412,15.0,57.0,aston_martin,1,0,11.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,1,bahrain,2024-03-02,tsunoda,14,95.833,90.481,90.129,,17.05,0.0,5.412,15.0,57.0,red_bull,1,0,10.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,1,bahrain,2024-03-02,zhou,11,95.458,90.757,,,17.05,0.0,5.412,15.0,57.0,unknown,0,0,17.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,2,jeddah,2024-03-09,albon,11,92.307,89.107,88.98,,23.75,0.0,5.0,15.0,60.0,williams,1,0,12.0,15.0,0.0,15.0,0.0,0.0,6.0,16.0,6.0,15.0,0.0,15.0,0.0,9.0,0.5,0.0,0.0
2024,2,jeddah,2024-03-09,alonso,5,92.387,88.706,88.122,87.846,23.75,0.0,5.0,15.0,60.0,aston_martin,1,1,4.0,9.0,0.0,9.0,0.0,0.0,12.0,16.0,12.0,9.0,0.0,9.0,1.0,9.5,0.0,0.0,0.0
2024,2,jeddah,2024-03-09,bearman,7,92.186,88.98400000000001,88.642,,23.75,0.0,5.0,15.0,60.0,haas,1,0,11.0,12.0,0.05,12.0,0.05,0.01,9.0,16.0,9.0,12.0,0.05,12.0,0.3,12.0,0.05,0.0,0.0
2024,2,jeddah,2024-03-09,bottas,17,92.706,89.179,,,23.75,0.0,5.0,15.0,60.0,unknown,0,0,16.0,19.0,0.0,19.0,0.0,0.0,2.0,16.0,2.0,19.0,0.0,19.0,0.0,12.833333333333334,0.16666666666666666,0.0,0.0
2024,2,jeddah,2024-03-09,hamilton,9,91.746,88.994,88.606,88.46000000000001,23.75,0.0,5.0,15.0,60.0,ferrari,1,1,8.0,7.0,0.0,7.0,0.0,0.0,14.0,16.0,14.0,7.0,0.0,7.0,1.0,5.5,0.0,0.0,0.0
2024,2,jeddah,2024-03-09,hulkenberg,10,92.366,89.055,,,23.75,0.0,5.0,15.0,60.0,kick_sauber,0,0,15.0,16.0,0.0,16.0,0.0,0.0,5.0,16.0,5.0,16.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0
2024,2,jeddah,2024-03-09,kevin_magnussen,12,92.338,89.069,89.02,,23.75,0.0,5.0,15.0,60.0,unknown,1,0,13.0,11.999999999999998,0.0,12.0,0.0,0.0,9.0,16.0,9.0,12.0,0.0,12.0,0.0,12.833333333333334,0.16666666666666666,0.0,0.0
2024,2,jeddah,2024-03-09,leclerc,3,91.632,88.318,88.112,87.791,23.75,0.0,5.0,15.0,60.0,ferrari,1,1,2.0,4.0,0.0,4.0,0.0,0.0,17.0,16.0,17.0,4.0,0.0,4.0,1.0,5.5,0.0,0.0,0.0
2024,2,jeddah,2024-03-09,max_verstappen,1,91.773,88.17099999999999,88.033,87.47200000000001,23.75,0.0,5.0,15.0,60.0,red_bull,1,1,1.0,1.0,1.0,1.0,1.0,1.0,20.0,16.0,20.0,1.0,1.0,1.0,1.0,7.5,0.5,0.0,0.0
2024,2,jeddah,2024-03-09,norris,8,91.944,88.805,88.479,88.132,23.75,0.0,5.0,15.0,60.0,mclaren,1,1,6.0,5.999999999999999,0.0,6.0,0.0,0.0,15.0,16.0,15.0,6.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0
2024,2,jeddah,2024-03-09,ocon,13,93.481,89.475,,,23.75,0.0,5.0,15.0,60.0,haas,0,0,17.0,17.0,0.0,17.0,0.0,0.0,4.0,16.0,4.0,17.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0
2024,2,jeddah,2024-03-09,perez,2,92.273,88.638,88.467,87.807,23.75,0.0,5.0,15.0,60.0,unknown,1,1,3.0,2.0,1.0,2.0,1.0,0.0,19.0,16.0,19.0,2.0,1.0,2.0,1.0,12.833333333333334,0.16666666666666666,0.0,0.0
2024,2,jeddah,2024-03-09,piastri,4,92.31,88.755,88.343,88.089,23.75,0.0,5.0,15.0,60.0,mclaren,1,1,5.0,8.0,0.0,8.0,0.0,0.0,13.0,16.0,13.0,8.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0
2024,2,jeddah,2024-03-09,ricciardo,16,93.323,89.065,89.025,,23.75,0.0,5.0,15.0,60.0,unknown,1,0,14.0,13.0,0.0,13.0,0.0,0.0,8.0,16.0,8.0,13.0,0.0,13.0,0.0,12.833333333333334,0.16666666666666666,0.0,0.0
2024,2,jeddah,2024-03-09,russell,6,92.254,88.749,88.44800000000001,88.316,23.75,0.0,5.0,15.0,60.0,mercedes,1,1,7.0,5.0,0.0,5.0,0.0,0.0,16.0,16.0,16.0,5.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0
2024,2,jeddah,2024-03-09,sargeant,14,93.026,89.526,,,23.75,0.0,5.0,15.0,60.0,unknown,0,0,18.0,20.0,0.0,20.0,0.0,0.0,1.0,16.0,1.0,20.0,0.0,20.0,0.0,12.833333333333334,0.16666666666666666,0.0,0.0
2024,2,jeddah,2024-03-09,stroll,19,95.56,88.25,88.578,88.572,23.75,0.0,5.0,15.0,60.0,aston_martin,1,1,10.0,10.0,0.0,10.0,0.0,0.0,11.0,16.0,11.0,10.0,0.0,10.0,1.0,9.5,0.0,0.0,0.0
2024,2,jeddah,2024-03-09,tsunoda,15,93.523,88.988,88.564,88.547,23.75,0.0,5.0,15.0,60.0,red_bull,1,1,9.0,14.0,0.0,14.0,0.0,0.0,7.0,16.0,7.0,14.0,0.0,14.0,0.0,7.5,0.5,0.0,0.0
2024,2,jeddah,2024-03-09,zhou,18,92.208,,,,23.75,0.0,5.0,15.0,60.0,unknown,0,0,19.0,11.0,0.0,11.0,0.0,0.0,10.0,16.0,10.0,11.0,0.0,11.0,0.0,12.833333333333334,0.16666666666666666,0.0,0.0
2024,3,albert_park,2024-03-24,albon,11,81.618,,,,16.8,0.0,5.303,16.0,58.0,williams,0,0,10.0,13.0,0.0,13.0,0.0,0.0,8.0,18.17157287525381,10.0,13.0,0.0,13.0,0.0,9.666666666666666,0.3333333333333333,0.0,0.0
2024,3,albert_park,2024-03-24,alonso,8,80.493,,,,16.8,0.0,5.303,16.0,58.0,aston_martin,0,0,10.0,7.0,0.0,7.0,0.0,0.0,14.0,18.17157287525381,16.0,7.0,0.0,7.0,1.0,10.75,0.0,0.0,0.0
2024,3,albert_park,2024-03-24,bottas,14,81.422,,,,16.8,0.0,5.303,16.0,58.0,unknown,0,0,10.0,18.0,0.0,18.0,0.0,0.0,3.0,19.585786437626904,4.0,18.0,0.0,18.0,0.0,13.0,0.16666666666666666,0.0,0.0
2024,3,albert_park,2024-03-24,gasly,13,81.09,,,,16.8,0.0,5.303,16.0,58.0,alpine,0,0,10.0,18.0,0.0,18.0,0.0,0.0,3.0,16.0,3.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0
2024,3,albert_park,2024-03-24,hamilton,18,82.444,,,,16.8,0.0,5.303,16.0,58.0,ferrari,0,0,10.0,8.0,0.0,8.0,0.0,0.0,13.0,19.585786437626904,14.0,8.0,0.0,8.0,1.0,5.75,0.25,0.0,0.0
2024,3,albert_park,2024-03-24,hulkenberg,9,81.145,,,,16.8,0.0,5.303,16.0,58.0,kick_sauber,0,0,10.0,13.0,0.0,13.0,0.0,0.0,8.0,16.757359312880716,11.0,13.0,0.0,13.0,0.5,13.0,0.0,0.0,0.0
2024,3,albert_park,2024-03-24,kevin_magnussen,10,81.082,,,,16.8,0.0,5.303,16.0,58.0,unknown,0,0,10.0,11.999999999999998,0.0,12.0,0.0,0.0,9.0,21.0,9.0,12.0,0.0,12.0,0.0,13.0,0.16666666666666666,0.0,0.0
2024,3,albert_park,2024-03-24,leclerc,2,79.813,,,,16.8,0.0,5.303,16.0,58.0,ferrari,0,0,10.0,3.5,0.5,3.5,0.5,0.0,17.5,20.292893218813454,18.0,3.5,0.5,3.5,1.0,5.75,0.25,0.0,0.0
2024,3,albert_park,2024-03-24,max_verstappen,19,83.115,,,,16.8,0.0,5.303,16.0,58.0,red_bull,0,0,10.0,1.0,1.0,1.0,1.0,1.0,20.0,21.0,20.0,1.0,1.0,1.0,1.0,7.75,0.5,0.0,0.0
2024,3,albert_park,2024-03-24,norris,3,79.91499999999999,,,,16.8,0.0,5.303,16.0,58.0,mclaren,0,0,10.0,7.0,0.0,7.0,0.0,0.0,14.0,19.585786437626904,15.0,7.0,0.0,7.0,1.0,6.5,0.0,0.0,0.0
2024,3,albert_park,2024-03-24,ocon,16,81.354,,,,16.8,0.0,5.303,16.0,58.0,haas,0,0,10.0,15.0,0.0,15.0,0.0,0.0,6.0,18.17157287525381,8.0,15.0,0.0,15.0,0.0,12.333333333333334,0.0,0.0,0.0
2024,3,albert_park,2024-03-24,perez,5,80.388,,,,16.8,0.0,5.303,16.0,58.0,unknown,0,0,10.0,2.0,1.0,2.0,1.0,0.0,19.0,21.0,19.0,2.0,1.0,2.0,1.0,13.0,0.16666666666666666,0.0,0.0
2024,3,albert_park,2024-03-24,piastri,4,80.199,,,,16.8,0.0,5.303,16.0,58.0,mclaren,0,0,10.0,5.999999999999999,0.0,6.0,0.0,0.0,15.0,18.17157287525381,17.0,6.0,0.0,6.0,1.0,6.5,0.0,0.0,0.0
2024,3,albert_park,2024-03-24,ricciardo,12,81.239,,,,16.8,0.0,5.303,16.0,58.0,unknown,0,0,10.0,14.499999999999998,0.0,14.5,0.0,0.0,6.5,18.878679656440358,8.0,14.5,0.0,14.5,0.0,13.0,0.16666666666666666,0.0,0.0
2024,3,albert_park,2024-03-24,russell,17,80.28399999999999,,,,16.8,0.0,5.303,16.0,58.0,mercedes,0,0,10.0,5.5,0.0,5.5,0.0,0.0,15.5,20.292893218813454,16.0,5.5,0.0,5.5,1.0,5.5,0.0,0.0,0.0
2024,3,albert_park,2024-03-24,sainz,1,80.031,,,,16.8,0.0,5.303,16.0,58.0,williams,0,0,10.0,2.9999999999999996,1.0,3.0,1.0,0.0,18.0,16.0,18.0,3.0,1.0,3.0,1.0,9.666666666666666,0.3333333333333333,0.0,0.0
2024,3,albert_park,2024-03-24,stroll,6,80.93,,,,16.8,0.0,5.303,16.0,58.0,aston_martin,0,0,10.0,14.499999999999998,0.0,14.5,0.0,0.0,6.5,14.636038969321072,11.0,14.5,0.0,14.5,0.5,10.75,0.0,0.0,0.0
2024,3,albert_park,2024-03-24,tsunoda,7,81.134,,,,16.8,0.0,5.303,16.0,58.0,red_bull,0,0,10.0,14.499999999999998,0.0,14.5,0.0,0.0,6.5,20.292893218813454,7.0,14.5,0.0,14.5,0.0,7.75,0.5,0.0,0.0
2024,3,albert_park,2024-03-24,zhou,15,81.327,,,,16.8,0.0,5.303,16.0,58.0,unknown,0,0,10.0,14.499999999999998,0.0,14.5,0.0,0.0,6.5,16.050252531694166,10.0,14.5,0.0,14.5,0.0,13.0,0.16666666666666666,0.0,0.0
2024,4,suzuka,2024-04-07,alonso,6,94.726,89.254,89.082,88.686,16.700000000000003,0.3,5.0,15.0,60.0,aston_martin,1,1,5.0,7.333333333333332,0.0,7.333333333333333,0.0,0.0,13.666666666666668,18.918334000533868,16.0,7.333333333333333,0.0,7.333333333333333,1.0,9.5,0.0,0.0,0.0
2024,4,suzuka,2024-04-07,bottas,14,96.608,89.602,89.593,,16.700000000000003,0.3,5.0,15.0,60.0,unknown,1,0,12.0,16.666666666666664,0.0,16.666666666666668,0.0,0.0,4.333333333333332,18.483388521576416,7.0,16.666666666666668,0.0,16.666666666666668,0.0,12.470588235294118,0.11764705882352941,0.0,0.0
2024,4,suzuka,2024-04-07,gasly,16,96.642,90.119,,,16.700000000000003,0.3,5.0,15.0,60.0,alpine,0,0,15.0,15.5,0.0,15.5,0.0,0.0,5.5,17.464466094067262,8.0,15.5,0.0,15.5,0.0,15.5,0.0,0.0,0.0
2024,4,suzuka,2024-04-07,hamilton,9,93.952,89.661,88.887,88.76599999999999,16.700000000000003,0.3,5.0,15.0,60.0,ferrari,1,1,7.0,11.333333333333334,0.0,11.333333333333334,0.0,0.0,9.666666666666666,15.140534722917685,14.0,11.333333333333334,0.0,11.333333333333334,0.6666666666666666,7.166666666666667,0.3333333333333333,0.0,0.0
2024,4,suzuka,2024-04-07,hulkenberg,11,95.325,89.821,89.494,,16.700000000000003,0.3,5.0,15.0,60.0,kick_sauber,1,0,11.0,11.666666666666666,0.0,11.666666666666666,0.0,0.0,9.333333333333334,17.214061102799818,12.0,11.666666666666666,0.0,11.666666666666666,0.6666666666666666,11.666666666666666,0.0,0.0,0.0
2024,4,suzuka,2024-04-07,kevin_magnussen,13,96.654,90.131,,,16.700000000000003,0.3,5.0,15.0,60.0,unknown,0,0,16.0,11.333333333333334,0.0,11.333333333333334,0.0,0.0,9.666666666666666,19.845299461620748,11.0,11.333333333333334,0.0,11.333333333333334,0.3333333333333333,12.470588235294118,0.11764705882352941,0.0,0.0
2024,4,suzuka,2024-04-07,leclerc,4,95.044,89.338,89.196,88.786,16.700000000000003,0.3,5.0,15.0,60.0,ferrari,1,1,8.0,2.9999999999999996,0.6666666666666666,3.0,0.6666666666666666,0.0,18.0,20.0,19.0,3.0,0.6666666666666666,3.0,1.0,7.166666666666667,0.3333333333333333,0.0,0.0
2024,4,suzuka,2024-04-07,max_verstappen,1,93.706,88.866,88.74,88.197,16.700000000000003,0.3,5.0,15.0,60.0,red_bull,1,1,1.0,7.0,0.6666666666666666,7.0,0.6666666666666666,0.6666666666666666,14.0,10.607695154586736,20.0,7.0,0.6666666666666666,7.0,0.6666666666666666,9.5,0.3333333333333333,0.0,0.0
2024,4,suzuka,2024-04-07,norris,5,95.186,89.536,88.94,88.489,16.700000000000003,0.3,5.0,15.0,60.0,mclaren,1,1,3.0,5.666666666666667,0.3333333333333333,5.666666666666667,0.3333333333333333,0.0,15.333333333333332,18.483388521576416,18.0,5.666666666666667,0.3333333333333333,5.666666666666667,1.0,5.5,0.16666666666666666,0.0,0.0
2024,4,suzuka,2024-04-07,ocon,15,96.232,89.811,89.816,,16.700000000000003,0.3,5.0,15.0,60.0,haas,1,0,13.0,15.333333333333332,0.0,15.333333333333334,0.0,0.0,5.666666666666666,18.918334000533868,8.0,15.333333333333334,0.0,15.333333333333334,0.0,13.25,0.0,0.0,0.0
2024,4,suzuka,2024-04-07,perez,2,93.945,89.303,88.752,88.263,16.700000000000003,0.3,5.0,15.0,60.0,unknown,1,1,2.0,2.9999999999999996,0.6666666666666666,3.0,0.6666666666666666,0.0,18.0,19.26794919243112,19.0,3.0,0.6666666666666666,3.0,1.0,12.470588235294118,0.11764705882352941,0.0,0.0
2024,4,suzuka,2024-04-07,piastri,8,94.802,89.425,89.148,88.76,16.700000000000003,0.3,5.0,15.0,60.0,mclaren,1,1,6.0,5.333333333333333,0.0,5.333333333333333,0.0,0.0,15.666666666666668,18.690598923241495,17.0,5.333333333333333,0.0,5.333333333333333,1.0,5.5,0.16666666666666666,0.0,0.0
2024,4,suzuka,2024-04-07,russell,7,94.404,89.799,89.14,89.008,16.700000000000003,0.3,5.0,15.0,60.0,mercedes,1,1,9.0,9.333333333333334,0.0,9.333333333333334,0.0,0.0,11.666666666666666,14.341671881520607,16.0,9.333333333333334,0.0,9.333333333333334,0.6666666666666666,9.333333333333334,0.0,0.0,0.0
2024,4,suzuka,2024-04-07,sainz,3,93.841,89.513,89.099,88.682,16.700000000000003,0.3,5.0,15.0,60.0,williams,1,1,4.0,2.0,1.0,2.0,1.0,0.5,19.0,19.585786437626904,20.0,2.0,1.0,2.0,1.0,8.2,0.4,0.0,0.0
2024,4,suzuka,2024-04-07,sargeant,17,94.9,90.139,,,16.700000000000003,0.3,5.0,15.0,60.0,unknown,0,0,17.0,17.0,0.0,17.0,0.0,0.0,4.0,16.757359312880716,7.0,17.0,0.0,17.0,0.0,12.470588235294118,0.11764705882352941,0.0,0.0
2024,4,suzuka,2024-04-07,stroll,12,95.798,90.024,,,16.700000000000003,0.3,5.0,15.0,60.0,aston_martin,0,0,14.0,11.666666666666666,0.0,11.666666666666666,0.0,0.0,9.333333333333334,14.341671881520607,15.0,11.666666666666666,0.0,11.666666666666666,0.6666666666666666,9.5,0.0,0.0,0.0
2024,4,suzuka,2024-04-07,tsunoda,10,96.342,89.775,89.417,89.413,16.700000000000003,0.3,5.0,15.0,60.0,red_bull,1,1,10.0,11.999999999999998,0.0,12.0,0.0,0.0,9.0,16.641101056459327,14.0,12.0,0.0,12.0,0.3333333333333333,9.5,0.3333333333333333,0.0,0.0
2024,4,suzuka,2024-04-07,zhou,18,97.16,90.143,,,16.700000000000003,0.3,5.0,15.0,60.0,unknown,0,0,18.0,14.666666666666664,0.0,14.666666666666666,0.0,0.0,6.333333333333334,17.488115415715754,10.0,14.666666666666666,0.0,14.666666666666666,0.0,12.470588235294118,0.11764705882352941,0.0,0.0
2024,5,shanghai,2024-04-21,albon,12,100.79,95.384,95.241,,16.9,1.7,5.0,15.0,60.0,williams,1,0,14.0,12.333333333333332,0.0,12.333333333333334,0.0,0.0,8.666666666666666,18.690598923241495,10.0,12.333333333333334,0.0,12.333333333333334,0.0,7.333333333333333,0.5,0.0,0.0
2024,5,shanghai,2024-04-21,alonso,7,97.81,95.116,94.652,94.148,16.9,1.7,5.0,15.0,60.0,aston_martin,1,1,3.0,7.0,0.0,7.0,0.0,0.0,14.666666666666668,19.174258141649446,16.0,7.0,0.0,6.333333333333333,1.0,9.375,0.0,0.0,0.0
2024,5,shanghai,2024-04-21,bottas,20,101.276,95.169,94.769,94.66499999999999,16.9,1.7,5.0,15.0,60.0,unknown,1,1,10.0,16.0,0.0,16.0,0.0,0.0,6.0,18.55051025721682,7.0,16.0,0.0,15.0,0.0,12.545454545454545,0.13636363636363635,0.0,0.0
2024,5,shanghai,2024-04-21,gasly,13,99.198,95.287,95.463,,16.9,1.7,5.0,15.0,60.0,alpine,1,0,15.0,15.666666666666664,0.0,15.666666666666666,0.0,0.0,5.333333333333334,18.483388521576416,8.0,15.666666666666666,0.0,15.666666666666666,0.0,15.666666666666666,0.0,0.0,0.0
2024,5,shanghai,2024-04-21,hamilton,9,100.835,95.57300000000001,,,16.9,1.7,5.0,15.0,60.0,ferrari,0,0,18.0,10.75,0.0,10.75,0.0,0.0,9.0,16.07557109910195,14.0,10.75,0.0,12.0,0.75,7.0,0.25,0.0,0.0
2024,5,shanghai,2024-04-21,hulkenberg,10,100.815,95.068,94.667,94.604,16.9,1.7,5.0,15.0,60.0,kick_sauber,1,1,9.0,11.499999999999998,0.0,11.5,0.0,0.0,11.0,17.890873648970395,12.0,11.5,0.0,10.0,0.5,11.5,0.0,0.0,0.0
2024,5,shanghai,2024-04-21,kevin_magnussen,16,101.077,95.51599999999999,,,16.9,1.7,5.0,15.0,60.0,unknown,0,0,17.0,11.75,0.0,11.75,0.0,0.0,9.333333333333334,19.741694260788208,11.0,11.75,0.0,11.666666666666666,0.25,12.545454545454545,0.13636363636363635,0.0,0.0
2024,5,shanghai,2024-04-21,leclerc,4,99.384,94.797,94.399,94.289,16.9,1.7,5.0,15.0,60.0,ferrari,1,1,6.0,3.25,0.5,3.25,0.5,0.0,18.0,20.042572892243662,19.0,3.25,0.5,3.0,1.0,7.0,0.25,0.0,0.0
2024,5,shanghai,2024-04-21,max_verstappen,1,98.406,94.74199999999999,93.794,93.66,16.9,1.7,5.0,15.0,60.0,red_bull,1,1,1.0,5.5,0.7499999999999999,5.5,0.75,0.75,14.0,12.0,20.0,5.5,0.75,7.0,0.75,8.5,0.375,0.0,0.0
2024,5,shanghai,2024-04-21,norris,2,98.751,94.842,94.46000000000001,94.16499999999999,16.9,1.7,5.0,15.0,60.0,mclaren,1,1,4.0,5.5,0.25,5.5,0.25,0.0,15.666666666666668,18.918334000533868,18.0,5.5,0.25,5.333333333333333,1.0,5.75,0.125,0.0,0.0
2024,5,shanghai,2024-04-21,ocon,11,100.937,95.356,95.223,,16.9,1.7,5.0,15.0,60.0,haas,1,0,13.0,15.25,0.0,15.25,0.0,0.0,6.333333333333334,19.292174872340066,8.0,15.25,0.0,14.666666666666666,0.0,13.6,0.0,0.0,0.0
2024,5,shanghai,2024-04-21,perez,3,99.388,95.457,94.02600000000001,93.982,16.9,1.7,5.0,15.0,60.0,unknown,1,1,2.0,2.75,0.7499999999999999,2.75,0.75,0.0,18.0,19.5,19.0,2.75,0.75,3.0,1.0,12.545454545454545,0.13636363636363635,0.0,0.0
2024,5,shanghai,2024-04-21,piastri,8,99.739,95.01400000000001,94.65899999999999,94.273,16.9,1.7,5.0,15.0,60.0,mclaren,1,1,5.0,5.999999999999999,0.0,6.0,0.0,0.0,15.666666666666668,18.690598923241495,17.0,6.0,0.0,5.333333333333333,1.0,5.75,0.125,0.0,0.0
2024,5,shanghai,2024-04-21,ricciardo,18,100.994,95.443,94.934,,16.9,1.7,5.0,15.0,60.0,unknown,1,0,12.0,13.666666666666666,0.0,13.666666666666666,0.0,0.0,7.333333333333334,18.918334000533868,9.0,13.666666666666666,0.0,13.666666666666666,0.0,12.545454545454545,0.13636363636363635,0.0,0.0
2024,5,shanghai,2024-04-21,russell,6,100.112,95.084,94.60900000000001,94.43299999999999,16.9,1.7,5.0,15.0,60.0,mercedes,1,1,8.0,8.75,0.0,8.75,0.0,0.0,11.0,15.439724227462573,16.0,8.75,0.0,10.0,0.75,8.75,0.0,0.0,0.0
2024,5,shanghai,2024-04-21,sainz,5,99.764,94.97,94.368,94.297,16.9,1.7,5.0,15.0,60.0,williams,1,1,7.0,2.3333333333333335,1.0,2.3333333333333335,1.0,0.3333333333333333,18.666666666666668,19.845299461620748,20.0,2.3333333333333335,1.0,2.3333333333333335,1.0,7.333333333333333,0.5,0.0,0.0
2024,5,shanghai,2024-04-21,sargeant,17,101.0,96.358,,,16.9,1.7,5.0,15.0,60.0,unknown,0,0,20.0,17.0,0.0,17.0,0.0,0.0,4.0,18.0,7.0,17.0,0.0,17.0,0.0,12.545454545454545,0.13636363636363635,0.0,0.0
2024,5,shanghai,2024-04-21,stroll,15,99.444,95.334,94.838,,16.9,1.7,5.0,15.0,60.0,aston_martin,1,0,11.0,11.75,0.0,11.75,0.0,0.0,8.666666666666666,15.560943709306427,15.0,11.75,0.0,12.333333333333334,0.5,9.375,0.0,0.0,0.0
